SubmissionNumber,FacilityID,FacilityName,Media,Chemical,Score,ScoreCategory,PoundsReleased,PoundsPT,Population,SubmissionYear
4776265.0,30120BWNST317CO,BOWEN STEAM ELECTRIC GENERATING PLANT,2.0,Mercury compounds,1.14909,4.0,29.1,29.1,1472740.95808,2021.0
4776270.0,30120BWNST317CO,BOWEN STEAM ELECTRIC GENERATING PLANT,2.0,Polycyclic aromatic compounds,2.58179,4.0,5.1,5.1,1472740.95808,2021.0
4824585.0,30120BWNST317CO,BOWEN STEAM ELECTRIC GENERATING PLANT,2.0,Mercury compounds,1.05669,4.0,26.5,26.5,1488916.82407,2022.0
4824652.0,30120BWNST317CO,BOWEN STEAM ELECTRIC GENERATING PLANT,2.0,Polycyclic aromatic compounds,2.40316,4.0,4.7,4.7,1488916.82407,2022.0
4398335.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,"1,2,4-Trimethylbenzene",0.00794568,4.0,8.0,8.0,992925.0,2017.0
4398335.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,"1,2,4-Trimethylbenzene",15.3534,2.0,1489.0,1489.0,992925.0,2017.0
4398339.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Benzene,20892.4,2.0,3494.0,3494.0,992925.0,2017.0
4398339.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Benzene,3698.02,4.0,6923.0,6923.0,992925.0,2017.0
4398346.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,,Mercury compounds,,,,,,2017.0
4398350.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Polycyclic aromatic compounds,181.781,4.0,34.0,34.0,992925.0,2017.0
4398350.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Polycyclic aromatic compounds,23576.4,2.0,438.0,438.0,992925.0,2017.0
4488926.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,"1,2,4-Trimethylbenzene",0.00894967,4.0,9.0,9.0,998021.0,2018.0
4488926.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,"1,2,4-Trimethylbenzene",7.02196,2.0,684.0,684.0,998021.0,2018.0
4488930.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Benzene,19471.8,2.0,3271.0,3271.0,998021.0,2018.0
4488930.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Benzene,3836.19,4.0,7171.0,7171.0,998021.0,2018.0
4488937.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,,Mercury compounds,,,,,,2018.0
4488941.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Polycyclic aromatic compounds,24607.9,2.0,459.0,459.0,998021.0,2018.0
4488941.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Polycyclic aromatic compounds,197.947,4.0,37.0,37.0,998021.0,2018.0
4558892.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Benzene,3377.38,4.0,6304.0,6304.0,1003117.63625,2019.0
4558892.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Benzene,18934.3,2.0,3195.0,3195.0,1003117.63625,2019.0
4558899.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,,Mercury compounds,,,,,,2019.0
4558903.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Polycyclic aromatic compounds,24829.4,2.0,465.0,465.0,1003117.63625,2019.0
4558903.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Polycyclic aromatic compounds,203.427,4.0,38.0,38.0,1003117.63625,2019.0
4672594.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Benzene,3140.95,4.0,5854.0,5854.0,1008214.19465,2020.0
4672594.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Benzene,18194.4,2.0,3084.0,3084.0,1008214.19465,2020.0
4672601.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,,Mercury compounds,,,,,,2020.0
4672605.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Polycyclic aromatic compounds,24091.1,2.0,453.0,453.0,1008214.19465,2020.0
4672605.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Polycyclic aromatic compounds,198.2,4.0,37.0,37.0,1008214.19465,2020.0
4672610.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,"1,2,4-Trimethylbenzene",0.00398721,4.0,4.0,4.0,1008214.19465,2020.0
4672610.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,"1,2,4-Trimethylbenzene",13.2793,2.0,1305.0,1305.0,1008214.19465,2020.0
4735206.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,"1,2,4-Trimethylbenzene",6.02887,2.0,595.0,595.0,1013968.4569,2021.0
4735206.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,"1,2,4-Trimethylbenzene",0.00399414,4.0,4.0,4.0,1013968.4569,2021.0
4735210.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Benzene,18134.1,2.0,3087.0,3087.0,1013968.4569,2021.0
4735210.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Benzene,3311.84,4.0,6160.0,6160.0,1013968.4569,2021.0
4735217.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,,Mercury compounds,,,,,,2021.0
4735221.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Polycyclic aromatic compounds,203.793,4.0,38.0,38.0,1013968.4569,2021.0
4735221.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Polycyclic aromatic compounds,22938.1,2.0,433.0,433.0,1013968.4569,2021.0
4805089.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,"1,2,4-Trimethylbenzene",0.0310202,4.0,31.0,31.0,1020176.2022,2022.0
4805089.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,"1,2,4-Trimethylbenzene",4.66209,2.0,462.0,462.0,1020176.2022,2022.0
4805113.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Benzene,6047.43,4.0,11221.0,11221.0,1020176.2022,2022.0
4805113.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Benzene,16480.2,2.0,2817.0,2817.0,1020176.2022,2022.0
4805120.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,,Mercury compounds,,,,,,2022.0
4805124.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,1.0,Polycyclic aromatic compounds,20930.6,2.0,396.6,396.6,1020176.2022,2022.0
4805124.0,35217BCCKDRAILR,DRUMMOND CO INC ABC COKE DIV,2.0,Polycyclic aromatic compounds,181.008,4.0,33.7,33.7,1020176.2022,2022.0
4455318.0,47620GPLSTLEXAN,SABIC INNOVATIVE PLASTICS MT. VERNON LLC,,Polychlorinated biphenyls ,,,,,,2017.0
4493003.0,47620GPLSTLEXAN,SABIC INNOVATIVE PLASTICS MT. VERNON LLC,,Polychlorinated biphenyls ,,,,,,2018.0
4609939.0,47620GPLSTLEXAN,SABIC INNOVATIVE PLASTICS MT. VERNON LLC,,Polychlorinated biphenyls ,,,,,,2019.0
4857344.0,47620GPLSTLEXAN,SABIC INNOVATIVE PLASTICS MT. VERNON LLC,,Polychlorinated biphenyls ,,,,,,2022.0
4444905.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Mercury,0.350706,4.0,7.52,7.52,314651.0,2017.0
4444915.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Benzene,1650.12,4.0,15204.59,15204.6,314651.0,2017.0
4444915.0,45804SHLCM1150S,LIMA REFINING CO,1.0,Benzene,2862.75,2.0,1857.64,1857.64,314651.0,2017.0
4444918.0,45804SHLCM1150S,LIMA REFINING CO,1.0,"1,2,4-Trimethylbenzene",1.93239,2.0,657.09,657.09,314651.0,2017.0
4444918.0,45804SHLCM1150S,LIMA REFINING CO,2.0,"1,2,4-Trimethylbenzene",0.433357,4.0,2051.71,2051.71,314651.0,2017.0
4510696.0,45804SHLCM1150S,LIMA REFINING CO,2.0,"1,2,4-Trimethylbenzene",0.429564,4.0,2046.1,2046.1,314224.0,2018.0
4510696.0,45804SHLCM1150S,LIMA REFINING CO,1.0,"1,2,4-Trimethylbenzene",0.453699,2.0,155.51,155.51,314224.0,2018.0
4510699.0,45804SHLCM1150S,LIMA REFINING CO,1.0,Benzene,976.099,2.0,638.32,638.32,314224.0,2018.0
4510699.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Benzene,1679.9,4.0,15569.68,15569.7,314224.0,2018.0
4510709.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Mercury,0.284219,4.0,6.13,6.13,314224.0,2018.0
4616127.0,45804SHLCM1150S,LIMA REFINING CO,1.0,"1,2,4-Trimethylbenzene",0.513596,2.0,177.46,177.46,313797.0,2019.0
4616127.0,45804SHLCM1150S,LIMA REFINING CO,2.0,"1,2,4-Trimethylbenzene",0.464504,4.0,2226.04,2226.04,313797.0,2019.0
4616130.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Benzene,1439.99,4.0,13424.74,13424.7,313797.0,2019.0
4616130.0,45804SHLCM1150S,LIMA REFINING CO,1.0,Benzene,2614.38,2.0,1723.08,1723.08,313797.0,2019.0
4616141.0,45804SHLCM1150S,LIMA REFINING CO,1.0,Mercury,0.104442,2.0,0.16,0.16,313797.0,2019.0
4616141.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Mercury,0.252596,4.0,5.48,5.48,313797.0,2019.0
4697786.0,45804SHLCM1150S,LIMA REFINING CO,1.0,"1,2,4-Trimethylbenzene",5.02015,2.0,1748.69,1748.69,313371.0,2020.0
4697786.0,45804SHLCM1150S,LIMA REFINING CO,2.0,"1,2,4-Trimethylbenzene",0.218373,4.0,1052.94,1052.94,313371.0,2020.0
4697789.0,45804SHLCM1150S,LIMA REFINING CO,1.0,Benzene,1093.29,2.0,726.26,726.26,313371.0,2020.0
4697789.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Benzene,1416.37,4.0,13282.76,13282.8,313371.0,2020.0
4697791.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Mercury,0.194748,4.0,4.25,4.25,313371.0,2020.0
4781252.0,45804SHLCM1150S,LIMA REFINING CO,1.0,Benzene,1029.53,2.0,689.0,689.0,313985.0,2021.0
4781252.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Benzene,1157.41,4.0,10897.0,10897.0,313985.0,2021.0
4781255.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Mercury,0.251042,4.0,5.5,5.5,313985.0,2021.0
4781260.0,45804SHLCM1150S,LIMA REFINING CO,2.0,"1,2,4-Trimethylbenzene",0.197213,4.0,955.0,955.0,313985.0,2021.0
4781260.0,45804SHLCM1150S,LIMA REFINING CO,1.0,"1,2,4-Trimethylbenzene",6.2784,2.0,2204.0,2204.0,313985.0,2021.0
4861000.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Mercury compounds,0.211609,4.0,4.65,4.65,315049.0,2022.0
4861002.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Polycyclic aromatic compounds,349.906,4.0,288.0,288.0,315049.0,2022.0
4860185.0,45804SHLCM1150S,LIMA REFINING CO,1.0,"1,2,4-Trimethylbenzene",7.68953,2.0,2720.0,2720.0,315049.0,2022.0
4860185.0,45804SHLCM1150S,LIMA REFINING CO,2.0,"1,2,4-Trimethylbenzene",0.216089,4.0,1050.0,1050.0,315049.0,2022.0
4860187.0,45804SHLCM1150S,LIMA REFINING CO,2.0,Benzene,1214.92,4.0,11473.0,11473.0,315049.0,2022.0
4860187.0,45804SHLCM1150S,LIMA REFINING CO,1.0,Benzene,1438.98,2.0,970.0,970.0,315049.0,2022.0
4852787.0,28278GRFFT10801,STERIGENICS US LLC-CHARLOTTE NC FACILITY,2.0,Ethylene oxide,197640.0,4.0,272.0,272.0,2285837.74232,2022.0
4852787.0,28278GRFFT10801,STERIGENICS US LLC-CHARLOTTE NC FACILITY,1.0,Ethylene oxide,32348.0,2.0,14.0,14.0,2285837.74232,2022.0
4470610.0,06473NTDST195MC,COVIDIEN LP,2.0,Ethylene oxide,58348.8,4.0,26.68,26.68,2145017.31029,2017.0
4470610.0,06473NTDST195MC,COVIDIEN LP,1.0,Ethylene oxide,1494.95,2.0,0.51,0.51,2145017.31029,2017.0
4550917.0,06473NTDST195MC,COVIDIEN LP,1.0,Ethylene oxide,3538.64,2.0,1.21,1.21,2146627.26377,2018.0
4550917.0,06473NTDST195MC,COVIDIEN LP,2.0,Ethylene oxide,132808.0,4.0,60.81,60.81,2146627.26377,2018.0
4589457.0,06473NTDST195MC,COVIDIEN LP,1.0,Ethylene oxide,7294.27,2.0,2.5,2.5,2148237.21635,2019.0
4589457.0,06473NTDST195MC,COVIDIEN LP,2.0,Ethylene oxide,263900.0,4.0,121.0,121.0,2148237.21635,2019.0
4661027.0,06473NTDST195MC,COVIDIEN LP,1.0,Ethylene oxide,4366.38,2.0,1.5,1.5,2149847.16986,2020.0
4661027.0,06473NTDST195MC,COVIDIEN LP,2.0,Ethylene oxide,161608.0,4.0,74.2,74.2,2149847.16986,2020.0
4727787.0,06473NTDST195MC,COVIDIEN LP,1.0,Ethylene oxide,126108.0,2.0,43.42,43.42,2151687.97265,2021.0
4727787.0,06473NTDST195MC,COVIDIEN LP,2.0,Ethylene oxide,334786.0,4.0,153.91,153.91,2151687.97265,2021.0
4802458.0,06473NTDST195MC,COVIDIEN LP,1.0,Ethylene oxide,125851.0,2.0,43.42,43.42,2153871.96251,2022.0
4802458.0,06473NTDST195MC,COVIDIEN LP,2.0,Ethylene oxide,104213.0,4.0,47.96,47.96,2153871.96251,2022.0
4393247.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,1.0,Ethylene oxide,4639.95,2.0,3.56,3.56,235490.0,2017.0
4393247.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,2.0,Ethylene oxide,201.194,4.0,0.54,0.54,235490.0,2017.0
4501380.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,1.0,Ethylene oxide,19597.2,2.0,15.05,15.05,236345.0,2018.0
4501380.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,2.0,Ethylene oxide,227.595,4.0,0.61,0.61,236345.0,2018.0
4614646.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,2.0,Ethylene oxide,186.816,4.0,0.5,0.5,237199.0,2019.0
4691876.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,2.0,Ethylene oxide,217.011,4.0,0.58,0.58,238054.0,2020.0
4691876.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,1.0,Ethylene oxide,12737.2,2.0,9.8,9.8,238054.0,2020.0
4715787.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,2.0,Ethylene oxide,217.572,4.0,0.58,0.58,239521.0,2021.0
4715787.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,1.0,Ethylene oxide,16589.5,2.0,12.77,12.77,239521.0,2021.0
4794820.0,39401BFGDR1301W,ZEON CHEMICALS LP MISSISSIPPI PLANT,2.0,Ethylene oxide,662.46,4.0,1.76,1.76,241327.0,2022.0
4443956.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,2.0,Benzene,2090.22,4.0,4400.0,4400.0,731986.0,2017.0
4443956.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,1.0,Benzene,14.517,2.0,24.0,24.0,731986.0,2017.0
4481833.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,2.0,Benzene,2222.85,4.0,4600.0,4600.0,745605.0,2018.0
4481833.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,1.0,Benzene,12.9432,2.0,21.0,21.0,745605.0,2018.0
4565872.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,2.0,Benzene,3194.13,4.0,6500.0,6500.0,759225.0,2019.0
4565872.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,1.0,Benzene,11.3007,2.0,18.0,18.0,759225.0,2019.0
4640062.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,1.0,Benzene,7.03212,2.0,11.0,11.0,772844.0,2020.0
4640062.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,2.0,Benzene,3497.07,4.0,7000.0,7000.0,772844.0,2020.0
4722763.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,1.0,Benzene,7.16175,2.0,11.0,11.0,786744.0,2021.0
4722763.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,2.0,Benzene,4470.36,4.0,8800.0,8800.0,786744.0,2021.0
4814867.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,2.0,Benzene,6198.63,4.0,12000.0,12000.0,800848.0,2022.0
4814867.0,29492MCCHMCLEME,INEOS US CHEMICALS CO - COOPER RIVER PLANT,1.0,Benzene,7.2932,2.0,11.0,11.0,800848.0,2022.0
4422566.0,15931BNSBR2840N,EBENSBURG POWER CO,2.0,Mercury compounds,0.000874452,4.0,0.04,0.04,398384.0,2017.0
4422566.0,15931BNSBR2840N,EBENSBURG POWER CO,1.0,Mercury compounds,0.00155196,2.0,0.02,0.02,398384.0,2017.0
4479078.0,15931BNSBR2840N,EBENSBURG POWER CO,2.0,Mercury compounds,0.000868873,4.0,0.04,0.04,396003.0,2018.0
4479078.0,15931BNSBR2840N,EBENSBURG POWER CO,1.0,Mercury compounds,0.000770866,2.0,0.01,0.01,396003.0,2018.0
4563326.0,15931BNSBR2840N,EBENSBURG POWER CO,1.0,Mercury compounds,0.0015315,2.0,0.02,0.02,393621.0,2019.0
4563326.0,15931BNSBR2840N,EBENSBURG POWER CO,2.0,Mercury compounds,0.00107912,4.0,0.05,0.05,393621.0,2019.0
4660339.0,15931BNSBR2840N,EBENSBURG POWER CO,,Mercury compounds,,,,,,2020.0
4720385.0,15931BNSBR2840N,EBENSBURG POWER CO,,Mercury compounds,,,,,,2021.0
4804351.0,15931BNSBR2840N,EBENSBURG POWER CO,1.0,Mercury compounds,0.00150697,2.0,0.02,0.02,388964.0,2022.0
4804351.0,15931BNSBR2840N,EBENSBURG POWER CO,2.0,Mercury compounds,0.00511593,4.0,0.24,0.24,388964.0,2022.0
4429010.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Polycyclic aromatic compounds,0.639627,4.0,4.1,4.1,702399.0,2017.0
4429020.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Mercury compounds,0.476098,4.0,46.5,46.5,702399.0,2017.0
4529080.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Polycyclic aromatic compounds,0.674139,4.0,4.3,4.3,707174.0,2018.0
4529083.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Mercury compounds,0.495159,4.0,48.1,48.1,707174.0,2018.0
4607342.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Mercury compounds,0.368463,4.0,35.6,35.6,711948.0,2019.0
4607351.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Polycyclic aromatic compounds,0.661695,4.0,4.2,4.2,711948.0,2019.0
4665275.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Mercury compounds,0.423516,4.0,40.7,40.7,716723.0,2020.0
4665277.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Polycyclic aromatic compounds,0.712423,4.0,4.5,4.5,716723.0,2020.0
4740683.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Mercury compounds,0.314351,4.0,30.0,30.0,722180.0,2021.0
4740712.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Polycyclic aromatic compounds,0.685375,4.0,4.3,4.3,722180.0,2021.0
4864204.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Mercury compounds,0.467789,4.0,44.3,44.3,728026.0,2022.0
4864214.0,40006LSVLL487CO,LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,2.0,Polycyclic aromatic compounds,0.706703,4.0,4.4,4.4,728026.0,2022.0
4429032.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Mercury compounds,1.6786,4.0,36.9,36.9,1265998.76713,2017.0
4429044.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Polycyclic aromatic compounds,4.77987,4.0,5.1,5.1,1265998.76713,2017.0
4529135.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Mercury compounds,1.10485,4.0,24.2,24.2,1273873.28751,2018.0
4529137.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Polycyclic aromatic compounds,4.60697,4.0,4.9,4.9,1273873.28751,2018.0
4607353.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Polycyclic aromatic compounds,4.43288,4.0,4.7,4.7,1281747.80708,2019.0
4607363.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Mercury compounds,0.943879,4.0,20.6,20.6,1281747.80708,2019.0
4665287.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Polycyclic aromatic compounds,3.59532,4.0,3.8,3.8,1289622.32669,2020.0
4665325.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Mercury compounds,1.34273,4.0,29.2,29.2,1289622.32669,2020.0
4740662.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Mercury compounds,1.00164,4.0,21.7,21.7,1297906.3537,2021.0
4740689.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Polycyclic aromatic compounds,3.98704,4.0,4.2,4.2,1297906.3537,2021.0
4864176.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Polycyclic aromatic compounds,3.90583,4.0,4.1,4.1,1306539.89571,2022.0
4864198.0,40272LSVLL14660,LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,2.0,Mercury compounds,0.982474,4.0,21.2,21.2,1306539.89571,2022.0
4426242.0,12150SCHNC1000M,SI GROUP INC,2.0,"1,2,4-Trimethylbenzene",0.0108212,4.0,5.0,5.0,939611.0,2017.0
4528185.0,12150SCHNC1000M,SI GROUP INC,2.0,"1,2,4-Trimethylbenzene",0.00219356,4.0,1.0,1.0,942214.0,2018.0
4623687.0,12150SCHNC1000M,SI GROUP INC,1.0,"1,2,4-Trimethylbenzene",8.65732e-06,2.0,0.0039,0.0039,944818.0,2019.0
4623687.0,12150SCHNC1000M,SI GROUP INC,2.0,"1,2,4-Trimethylbenzene",0.00311202,4.0,1.4,1.4,944818.0,2019.0
4700072.0,12150SCHNC1000M,SI GROUP INC,2.0,"1,2,4-Trimethylbenzene",0.00173419,4.0,0.77,0.77,947421.0,2020.0
4700072.0,12150SCHNC1000M,SI GROUP INC,1.0,"1,2,4-Trimethylbenzene",8.20407e-06,2.0,0.0036,0.0036,947421.0,2020.0
4755873.0,12150SCHNC1000M,SI GROUP INC,1.0,"1,2,4-Trimethylbenzene",8.888e-06,2.0,0.0038,0.0038,950739.0,2021.0
4755873.0,12150SCHNC1000M,SI GROUP INC,2.0,"1,2,4-Trimethylbenzene",0.00228262,4.0,1.0,1.0,950739.0,2021.0
4851112.0,12150SCHNC1000M,SI GROUP INC,2.0,"1,2,4-Trimethylbenzene",0.00231398,4.0,1.0,1.0,954603.0,2022.0
4851112.0,12150SCHNC1000M,SI GROUP INC,1.0,"1,2,4-Trimethylbenzene",9.11935e-06,2.0,0.0038,0.0038,954603.0,2022.0
4395118.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,2.0,Ethylene oxide,7163364.2299,4.0,5900.0,5900.0,1526523.68247,2017.0
4475717.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,2.0,Ethylene oxide,5684295.0148,4.0,4664.0,4664.0,1532998.49283,2018.0
4562459.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,2.0,Ethylene oxide,3120867.30414,4.0,2551.0,2551.0,1539473.30125,2019.0
4562459.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,1.0,Ethylene oxide,627214.0,2.0,240.0,240.0,1539473.30125,2019.0
4642541.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,2.0,Ethylene oxide,1964831.82602,4.0,1600.0,1600.0,1545948.11033,2020.0
4642541.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,1.0,Ethylene oxide,629579.0,2.0,240.0,240.0,1545948.11033,2020.0
4715186.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,1.0,Ethylene oxide,621481.0,2.0,236.0,236.0,1553212.06677,2021.0
4715186.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,2.0,Ethylene oxide,262363.0,4.0,212.8,212.8,1553212.06677,2021.0
4795797.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,1.0,Ethylene oxide,623936.0,2.0,236.0,236.0,1561076.95558,2022.0
4795797.0,18018BRRNM824TW,B. BRAUN MEDICAL INC MANUFACTURING DIV,2.0,Ethylene oxide,259243.0,4.0,209.4,209.4,1561076.95558,2022.0
4672765.0,25015DPNTB901WE,CHEMOURS BELLE PLANT,,Polycyclic aromatic compounds,,,,,,2020.0
4743166.0,25015DPNTB901WE,CHEMOURS BELLE PLANT,2.0,Polycyclic aromatic compounds,0.242236,4.0,0.06,0.06,313252.0,2021.0
4743166.0,25015DPNTB901WE,CHEMOURS BELLE PLANT,1.0,Polycyclic aromatic compounds,213.066,2.0,34.0,34.0,313252.0,2021.0
4851012.0,25015DPNTB901WE,CHEMOURS BELLE PLANT,1.0,Polycyclic aromatic compounds,213.113,2.0,34.0,34.0,312106.0,2022.0
4439109.0,45043RMCNC1801C,CLEVELAND-CLIFFS INC.,1.0,Polycyclic aromatic compounds,2503.08,2.0,91.0,91.0,2381822.615,2017.0
